year,country,Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from nuclear sources (% of total),Electric power consumption (kWh per capita),"Annual freshwater withdrawals, total (billion cubic meters)","Annual freshwater withdrawals, total (% of internal resources)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Trademark applications, nonresident, by count","Trademark applications, resident, by count","Air transport, registered carrier departures worldwide","Air transport, freight (million ton-km)","Air transport, passengers carried",Container port traffic (TEU: 20 foot equivalent units),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),Fixed broadband subscriptions,Fixed broadband subscriptions (per 100 people),Secure Internet servers,Secure Internet servers (per 1 million people),"Individuals using the Internet, female (% of female population)","Individuals using the Internet, male (% of male population)",Individuals using the Internet (% of population)
2015,LTU,20.7581593350902,16.0754105007095,0.0,3906.48935767373,0.3818,2.46959896507115,344.0,89.0,3049.0,3599.0,12199.0,0.56564667,1363946.0,392700.0,4180000.0,141.1735748,561919.0,19.3,833000.0,28.6774,3443.0,1185.23465442991,71.5947,71.1343,71.4
2015,LVA,33.6164829206579,8.13302006144949,0.0,3491.22919687064,0.1767,1.043093270366,44.0,102.0,3068.0,3125.0,41376.0,2.277996,2527368.0,359420.0,2590000.0,130.0230176,356000.0,18.0,504000.0,25.4569,2596.0,1312.75072350466,78.3293,80.2283,79.2
2015,MAR,7.30738427038283,17.6677879224732,0.0,886.308517080127,10.573,36.4586206896552,2333.0,3727.0,12474.0,13534.0,75044.0,52.913598,7043971.0,3987251.0,43100000.0,124.279337,2222370.0,6.42,1150000.0,3.31584,328.0,9.47769026838854,51.4234,62.8402,57.1
2015,MEX,9.91722237956693,13.0796364479003,3.72595844383223,2225.13313655726,85.66,20.9437652811736,2270.0,1729.0,40744.0,90684.0,508614.0,714.003211,46966763.0,5421307.0,108000000.0,89.62827659,20170900.0,16.7,14800000.0,12.1892,7054.0,58.2627046023225,54.5678,60.534,57.4
2015,MYS,9.27506111655109,6.89701111755028,0.0,4475.39154192974,6.226,1.07344827586207,1135.0,627.0,19983.0,15940.0,463740.0,2005.979379448,50345820.0,24012959.0,44100000.0,141.9557664,4489500.0,14.4,3060000.0,9.80956,7079.0,226.652764187186,69.0241,72.9667,71.1
2015,PAN,60.7770762506071,13.4628460417678,0.0,2218.91978227465,1.2513,0.916032210834554,78.0,19.0,7477.0,5211.0,137955.0,121.567074708,12193261.0,6893886.0,5740000.0,145.1045438,620436.0,15.7,316000.0,7.98397,1217.0,307.32051610655,52.4708,49.8586,51.2
2015,PER,49.1409504466229,11.0277507201923,0.0,1407.69463122505,30.2045332596,1.84061750515539,227.0,131.0,12393.0,19907.0,129786.0,329.568817319152,13877662.0,2158030.0,34200000.0,111.4742209,2911500.0,9.56,2000000.0,6.56473,1412.0,46.3595293128809,38.4658,43.2196,40.9
2015,PRT,18.6932468523464,9.33613124761541,0.0,4807.07034781363,8.6123111111,22.6639766081579,88.0,1862.0,4288.0,24607.0,160003.0,343.964162,12706909.0,2739185.0,11700000.0,113.0168861,4683000.0,45.2,3140000.0,30.3,9336.0,901.325690215055,65.7193,71.8053,68.6
2015,ROU,25.6531314106432,10.8015566550018,17.557620369253,2644.73231616923,6.465,15.2548371873525,282.0,830.0,4550.0,19950.0,45596.0,4.7179,3634598.0,689012.0,23100000.0,116.1454247,4270000.0,21.5,4260000.0,21.449,7158.0,361.230253957283,53.1404,58.4331,55.8
2015,RUS,15.916346305164,9.98113426706534,18.3102523174689,6563.38703411839,62.44,1.44805194805195,3386.0,2616.0,57357.0,161696.0,767043.0,4761.04707,76846126.0,3662970.0,227000000.0,156.7665611,35553300.0,24.5,26900000.0,18.4997,46313.0,320.19338178608,69.5749,70.6875,70.1
2015,SAU,0.0,7.01535745709599,0.0,11233.9250281942,22.773,948.875,503.0,321.0,10831.0,7423.0,236468.0,826.83,33431736.0,7793767.0,52800000.0,161.21011,3746910.0,12.5,6340000.0,21.1362,2836.0,95.1154972457758,60.1531,76.7805,69.6
2015,SGP,0.0,1.7631892106307,0.0,8948.68692007699,0.5075,84.5833333333333,3743.0,780.0,33556.0,8458.0,181563.0,6331.93030364296,33585397.0,30922300.0,8230000.0,145.7181198,2016100.0,36.5,1490000.0,26.8979,19844.0,3585.18388972579,77.643,80.4934,79.0
2015,SLV,23.4857237167849,10.8268691203169,0.0,1019.13489645965,2.118,13.5508637236084,27.0,11.0,7030.0,4419.0,28671.0,13.873884,2597649.0,190708.0,9330000.0,149.7999219,944266.0,15.3,353000.0,5.70859,286.0,46.2508061547856,25.6096,28.1568,26.8
2015,SWE,46.5351115278326,4.31060007895776,34.758685353336,13523.9804612342,2.375,1.38888888888889,27.0,821.0,3793.0,17727.0,667747.0,594.0,58636668.0,1457679.0,12600000.0,128.3214584,3554670.0,36.3,3500000.0,35.6778,41234.0,4207.90053377903,91.0964,90.1363,90.6
2015,THA,2.1881541751539,6.64797124591625,0.0,2517.57865785323,57.307,25.5253663533918,1078.0,3383.0,18997.0,33347.0,392664.0,2136.72847939514,56447637.0,8883542.0,103000000.0,146.4441042,5309000.0,7.53,6230000.0,8.83035,4768.0,67.5920933411652,38.9316,39.7214,39.3
2015,TUR,25.6494883166592,13.9535416738291,0.0,2930.20272102197,53.71,23.6607929515419,7725.0,38709.0,32411.0,194769.0,706067.0,2882.162,96604665.0,8143635.0,73600000.0,92.45799717,11493100.0,14.4,9500000.0,11.8786,28548.0,364.977692803257,44.0396,63.5388,53.7
2015,UKR,4.25886780464559,10.6560281521487,53.5349030437067,3164.58073859117,9.109,16.5317604355717,3487.0,4294.0,22404.0,36339.0,45688.0,37.7408652,4620530.0,480837.0,60700000.0,142.0030379,9113060.0,21.3,4980000.0,11.6437,6403.0,139.849613287316,46.5416,51.6021,48.9
2015,USA,6.28026440536473,5.9141208373377,19.2322775232508,12871.8586677365,444.3961117745,15.7699117024308,18187.0,22785.0,128969.0,388136.0,9498668.0,37866.224512,798222000.0,47684805.0,332000000.0,102.3083933,124848000.0,38.3,102000000.0,31.3412,2039539.0,6358.8744685032,74.8821,74.2101,74.6
2016,ARE,0.0,6.00788501153434,0.0,13705.6181271716,2.519,1679.33333333333,867.0,79.0,13578.0,5199.0,463947.0,16138.874,91763598.0,20652200.0,19900000.0,221.308772,2285810.0,25.3,1300000.0,14.3683,8787.0,983.425470014588,88.853,91.5,90.6
2016,ARG,25.675859258253,13.8785491101752,5.62763211520174,3104.98925144338,37.69,12.9075342465753,538.0,1115.0,15319.0,55739.0,149334.0,254.181413504,15076354.0,1713267.0,63700000.0,145.9179567,10164800.0,23.2,7250000.0,16.5185,32040.0,729.835343087417,70.115,71.9057,71.0
2016,AUT,62.9618785500966,4.88815365696551,0.0,8255.77897660756,3.2566666667,5.92121212127273,294.0,299.0,8473.0,14689.0,149030.0,387.739,14724774.0,285900.0,11100000.0,126.8182509,3567200.0,40.8,2520000.0,28.8776,38878.0,4449.98024418463,80.7314,87.9621,84.3
2016,BGR,10.0885620265465,7.89990945029705,34.8417588727666,4956.63331660078,5.689,27.0904761904762,274.0,648.0,3900.0,14243.0,12187.0,1.76924764650873,1092333.0,206111.0,8970000.0,123.8462766,1478980.0,20.8,1700000.0,23.8177,28821.0,4043.45114117608,59.1258,60.5439,59.8
2016,BHR,0.0,2.40617327253595,0.0,19531.1457401213,0.1551,3877.5,67.0,23.0,10841.0,371.0,55592.0,387.310813088,5220218.0,424602.0,2990000.0,212.4528521,279864.0,19.6,232000.0,16.2552,494.0,346.976876168589,99.0,97.4667,98.0
2016,BRA,65.1811809961875,16.8239252003806,2.71463479742911,2592.61337303819,66.31,1.17134781840664,2627.0,3400.0,28490.0,137878.0,826943.0,1513.832873341,94142377.0,8804079.0,244000000.0,117.9869738,42003900.0,20.7,26900000.0,13.2177,84536.0,415.986539467638,61.1209,60.6047,60.9
2016,CHE,58.0816236068896,7.06212006079027,33.4758105369808,7479.69328361043,1.704,4.21782178217822,7920.0,3817.0,52692.0,36761.0,229530.0,1532.761243,25859918.0,114498.0,11200000.0,134.2677888,3772550.0,45.0,3780000.0,45.0861,143994.0,17196.7260846272,86.0846,92.2469,89.1
2016,CHL,29.3367282627877,3.62139813951143,0.0,4185.58466008595,35.368,3.99638418079096,311.0,89.0,13548.0,31820.0,116238.0,1441.23,16362437.0,4170283.0,23300000.0,128.8584324,3375040.0,18.5,2900000.0,15.9005,22528.0,1233.24724652973,83.6583,83.4513,83.6
2016,COL,63.9270833333333,9.11458333333333,0.0,1478.42913852649,27.9833474936,1.3045849647366,306.0,227.0,18398.0,24299.0,366188.0,1142.854709203,32262658.0,3452348.0,58700000.0,123.2204667,7115980.0,15.0,5910000.0,12.4648,15415.0,324.953804491264,58.1742,58.0976,58.1
2016,CRI,73.4083424807903,9.53165020124406,0.0,2068.21535574907,2.92271,2.58646902654867,47.0,17.0,7376.0,6797.0,46405.0,6.027344,1572605.0,1338979.0,8330000.0,168.4594269,838346.0,17.2,639000.0,13.131,2400.0,493.117112437687,66.1227,65.6157,65.9
2016,DEU,4.01783998438002,3.96018750124914,13.0116273527978,6972.36527283762,24.443,22.8439252336449,9917.0,46216.0,19687.0,190216.0,962803.0,6942.706331998,116713587.0,15126366.0,103000000.0,125.6749823,45300000.0,54.7,31900000.0,38.4991,957300.0,11624.9602042748,81.1987,87.2483,84.2
2016,ECU,57.9687328378428,12.8107494599641,0.0,1423.43545243697,9.9158,2.24136528028933,65.0,71.0,6636.0,9254.0,55430.0,60.17416,5099726.0,1907090.0,13900000.0,84.44422411,2451620.0,14.9,1610000.0,9.75203,1988.0,120.447334614995,53.5403,54.6043,54.1
2016,EGY,6.78486947706344,20.4998099180536,0.0,1478.6719241887,60.65,6065.0,1158.0,1751.0,14486.0,15069.0,115856.0,374.357162291,11844962.0,5887541.0,97800000.0,98.00309829,6118250.0,6.02,4470000.0,4.39685,1388.0,13.655424392537,38.213,44.1666,41.2
2016,ESP,14.5084452143785,9.72446146063449,21.3388603600817,5501.19737814651,31.221,28.0764388489209,785.0,17551.0,8420.0,71312.0,566775.0,1068.160640636,66674868.0,15073218.0,51500000.0,110.8625606,19487700.0,41.7,14100000.0,30.1986,128415.0,2762.55977801596,78.6153,82.5313,80.6
2016,EST,0.287616073629715,5.94132632097954,0.0,7150.83713966514,1.7514,13.7797010228167,314.0,59.0,2404.0,1999.0,16179.0,0.003,372274.0,204177.0,1900000.0,144.227031,370589.0,28.2,414000.0,31.4989,14193.0,10786.6756853297,87.3476,87.1051,87.2
2016,FRA,11.645120342661,6.64437573574255,71.481377735544,7269.89155223426,26.436,13.218,1218.0,52243.0,16037.0,258090.0,599427.0,4155.407,65362743.0,5225656.0,67600000.0,105.5973124,39006000.0,59.9,27700000.0,42.5278,446252.0,6688.01787132278,77.8401,80.827,79.3
2016,GBR,2.46971053770838,7.80735724070856,21.2681544036104,5009.19098245336,8.419,5.80620689655172,1292.0,8738.0,27304.0,114724.0,1180312.0,5512.672996428,143781714.0,10200229.0,78900000.0,120.2210676,32633400.0,49.5,25500000.0,38.6589,570586.0,8696.42046337756,94.75,94.7922,94.8
2016,GEO,80.6030758596855,6.77380335234145,0.0,2873.23558251431,1.58815,2.73206605883365,606.0,120.0,7204.0,2217.0,3199.0,0.18050796,220448.0,251011.0,5530000.0,146.6908947,840431.0,22.2,681000.0,17.9596,1516.0,406.706362566918,57.1146,59.9632,58.5
2016,HND,24.0806261391659,32.6257103034202,0.0,699.291783799634,1.607,1.77255680564747,22.0,15.0,5363.0,2185.0,24315.0,0.399566257,275587.0,756641.0,7830000.0,82.79219153,442929.0,4.71,220000.0,2.34145,281.0,29.8542982752503,30.2475,28.7201,29.5
2016,HRV,55.0546021840874,14.0873634945398,0.0,4028.61840911819,0.636611,1.68862334217507,538.0,572.0,3980.0,4334.0,26171.0,0.65658,1875433.0,246596.0,4410000.0,104.5124819,1435980.0,34.7,1040000.0,25.2341,7199.0,1752.91773510075,68.7395,76.7918,72.7
2016,IDN,7.53347854146499,9.15859954824137,0.0,853.67949287855,222.635,11.0286322881062,1312.0,2581.0,14965.0,48756.0,823735.0,974.556289,99274010.0,10535691.0,386000000.0,147.24962,10752900.0,4.06,5230000.0,1.97538,80094.0,302.667050169382,23.5917,27.2906,25.4
2016,IRN,5.6801593945222,11.5924232256636,2.28991262357572,3020.01278381479,92.95,72.3346303501945,168.0,15811.0,13181.0,177538.0,159754.0,139.17528859407,17084581.0,2462028.0,80500000.0,96.65573395,30869300.0,36.8,7610000.0,9.0781,5102.0,60.8741722031301,52.0739,54.3532,53.2
2016,ISR,0.0,3.78499440089586,0.0,6890.5920898666,1.199,159.866666666667,684.0,1181.0,15284.0,3463.0,50548.0,783.925,6866472.0,2711000.0,10600000.0,129.5500471,3340220.0,40.7,2260000.0,27.503,18114.0,2119.58811139714,78.7262,80.6329,79.7
2016,ITA,15.2729606891054,6.47175144167555,0.0,5080.8793066143,33.8684111111,18.5580334855342,393.0,26699.0,10615.0,83353.0,277671.0,1083.244836,29120041.0,10589293.0,86000000.0,142.9771615,20267200.0,33.5,15600000.0,25.7337,79125.0,1305.10086363782,57.1992,65.7108,61.3
2016,JAM,2.72062185642433,26.5203475080018,0.0,1143.80684113221,1.35,12.4734362006837,5.0,178.0,2607.0,2742.0,1128.0,4.506984,136744.0,1567442.0,3270000.0,116.5786502,310213.0,11.0,286000.0,10.1807,354.0,125.98245854412,47.695,40.9766,44.4
2016,JPN,8.00161031648697,4.25930578919986,1.68681586068334,8066.01561270421,79.7,18.5348837209302,6667.0,24552.0,60613.0,390525.0,984320.0,9360.888,117708000.0,21678076.0,167000000.0,131.3864746,64130400.0,50.4,39800000.0,31.3036,267900.0,2108.1872265416,91.7973,94.6527,93.2
2016,KOR,1.18202340883863,3.29163407520121,28.863714518362,10597.2331534799,29.197,45.0223592906708,6662.0,62631.0,48180.0,183620.0,473606.0,10805.992,76859538.0,25945418.0,61300000.0,119.46123,28035600.0,54.7,20600000.0,40.0712,36928.0,720.999297841807,90.9346,94.7208,92.8
2016,LTU,24.4725738396624,21.2611345522738,0.0,4056.15865667723,0.3079,1.99159120310479,477.0,55.0,2903.0,3851.0,9719.0,0.472,1046012.0,443000.0,4200000.0,143.3251275,530871.0,18.5,858000.0,29.8964,12556.0,4377.61114777715,74.667,74.0495,74.4
2016,LVA,39.3679950186799,7.39414694894147,0.0,3563.08658627012,0.185857867,1.09715387839433,125.0,176.0,3071.0,2214.0,42392.0,2.157,2843133.0,388260.0,2650000.0,134.2946659,362940.0,18.5,519000.0,26.4893,5758.0,2938.44923571231,78.95,80.8559,79.8
2016,MAR,5.17096543355838,17.5881273140226,0.0,903.451649561607,10.573,36.4586206896552,2167.0,4056.0,13845.0,15173.0,80085.0,53.82625368,7738637.0,4106683.0,41500000.0,118.1848162,2070170.0,5.91,1260000.0,3.58453,859.0,24.5264195364838,53.479,63.1252,58.3
2016,MEX,9.57596478695296,12.4786703393717,3.29638791750763,2297.11162864777,86.577,21.1679706601467,2645.0,1651.0,42875.0,98739.0,555984.0,760.849242,53313307.0,5678854.0,112000000.0,91.94482417,20820100.0,17.0,15900000.0,13.0256,14758.0,120.71850232559,58.0611,61.1989,59.5
2016,MYS,12.7786288778246,6.89710200434061,0.0,4567.33056650294,6.552,1.12965517241379,726.0,701.0,20580.0,18527.0,447001.0,1149.876958418,53817353.0,24569452.0,43500000.0,137.8669153,4837200.0,15.2,2720000.0,8.55246,29017.0,912.780356269652,76.6869,80.0322,78.8
2016,PAK,26.0669188339827,19.1004592468999,5.66890485408584,455.97127147955,199.77,363.218181818182,120.0,435.0,9109.0,27017.0,70005.0,175.4744,9628354.0,3074000.0,136000000.0,63.92184347,3104420.0,1.41,2490000.0,1.13035,6448.0,29.2906020154033,9.49437,15.3997,12.4
2016,PER,46.7915318909915,10.6587383059908,0.0,1493.85284898246,32.5816094395,1.98547284823279,201.0,102.0,11352.0,19356.0,129880.0,276.1751,15081755.0,2321062.0,36900000.0,118.631109,3074460.0,9.96,2120000.0,6.87076,2243.0,72.667793109253,42.6021,48.3049,45.5
2016,PRT,28.0279799101593,8.12378789636825,0.0,4875.62190982051,8.5456,22.4884210526316,195.0,2096.0,5683.0,24750.0,154448.0,327.012274,13105120.0,2912946.0,11600000.0,111.9942091,4787680.0,46.3,3380000.0,32.6259,32838.0,3180.29661074401,68.9976,71.9792,70.4
2016,ROU,28.4718062147674,10.9441961199945,17.3356066540712,2688.06630221791,6.374,15.0401132609722,731.0,624.0,4388.0,20575.0,46733.0,4.2237,3686938.0,711339.0,22900000.0,115.669301,4110000.0,20.8,4450000.0,22.4983,67411.0,3421.48444135896,56.9132,62.1394,59.5
2016,RUS,17.1076644426581,9.83039910245258,18.0218942173638,6683.60463084419,64.79,1.50255102040816,3653.0,2912.0,58136.0,193213.0,746446.0,5863.19654,77458318.0,3472382.0,229000000.0,157.718498,32276600.0,22.1,27500000.0,18.8798,168007.0,1158.54544060337,72.6007,73.6414,73.1
2016,SDN,55.7973525538845,20.9993762561508,0.0,286.913014702026,26.935,673.375,33.0,348.0,3442.0,1332.0,3165.0,5.1483685301,292843.0,465355.0,27800000.0,70.61780648,136472.0,0.331,26400.0,0.0639265,52.0,1.26030383210892,11.0,16.9,14.1
2016,SGP,0.0,1.90994059252666,0.0,9040.02883392902,0.5098,84.9666666666667,3972.0,644.0,35474.0,9721.0,207203.0,6695.81127593532,35370328.0,30903600.0,8460000.0,148.123236,1998400.0,35.8,1590000.0,28.5393,106879.0,19060.746532679,83.5779,85.4096,84.5
2016,SWE,39.8288571245433,5.49259662842126,40.4467662329338,13675.7873181576,2.3966,1.40152046783626,61.0,689.0,4141.0,16570.0,649749.0,690.0,55672453.0,1509886.0,12500000.0,126.02018,3104310.0,31.3,3680000.0,37.0822,61582.0,6205.93293315536,89.0,90.0,89.7
2016,THA,1.93928770615887,6.49350649350649,0.0,2743.853179123,57.307,25.5253663533918,1098.0,3759.0,20411.0,35720.0,413880.0,2160.069653102,62341676.0,9340560.0,120000000.0,169.4859395,4706000.0,6.64,7220000.0,10.1877,10103.0,142.577232144791,46.9545,48.0858,47.5
2016,TUR,24.5003789976969,12.9773913296988,0.0,3073.67891217991,59.61,26.2599118942731,7022.0,39475.0,33253.0,193824.0,743673.0,3493.930482468,100366461.0,8760769.0,75100000.0,92.64658163,11077600.0,13.6,10500000.0,12.8591,103855.0,1310.01097127093,49.1718,67.591,58.3
2016,UKR,5.65341823993,10.1025077017494,49.1878983794426,3160.98233213565,9.325,16.9237749546279,3632.0,5382.0,23640.0,45880.0,55261.0,40.459830355,5756509.0,680623.0,56700000.0,133.1689539,8451230.0,19.8,5130000.0,12.0343,85755.0,1879.89819196563,51.3048,54.9604,53.0
2017,ARE,0.0,6.21618809821057,0.0,13672.1157729536,2.445,1630.0,747.0,110.0,12967.0,6075.0,459137.0,16616.24461,95306195.0,19089706.0,19800000.0,218.6322987,2320840.0,25.1,2760000.0,29.9083,12192.0,1321.88036180403,92.5292,96.0,94.8
2017,ARG,27.6166543077641,15.7809453187224,4.19722062014226,3005.76483124641,37.69,12.9075342465753,677.0,972.0,15053.0,59669.0,146631.0,305.102,16749271.0,1809153.0,61900000.0,140.5014607,9744370.0,22.0,7840000.0,17.7082,71731.0,1619.6159696379,73.492,75.1706,74.3
2017,AUS,6.31155069975467,4.36285699890318,0.0,10033.9988617709,12.05864137,2.45094336788618,4854.0,2854.0,57850.0,80230.0,672349.0,1982.586170817,74257326.0,7991508.0,26700000.0,108.4165835,8460000.0,34.2,7920000.0,32.0326,530042.0,21552.9166755447,86.1214,87.0186,86.5
2017,AUT,59.1315686164545,4.84969996074253,0.0,8458.13489776604,3.2177777778,5.85050505054545,376.0,405.0,8710.0,14039.0,156761.0,391.268,16171640.0,285900.0,10900000.0,123.4328495,3711200.0,42.2,2510000.0,28.5426,65381.0,7431.71463561626,85.1644,90.7346,87.9
2017,BGR,7.65588003157064,7.61860913794615,34.0809436113303,5180.50799419498,5.658,26.9428571428571,267.0,631.0,4128.0,13438.0,11748.0,1.71896,1133069.0,228545.0,8530000.0,118.8025553,1289850.0,18.2,1800000.0,25.3925,228612.0,32308.3256559157,62.0692,64.7867,63.4
2017,BHR,0.0,4.85543199315654,0.0,18552.197165309,0.1551,3877.5,53.0,26.0,9169.0,253.0,54474.0,390.39,5190484.0,400307.0,2360000.0,162.3024312,284311.0,19.2,194000.0,13.1015,537.0,357.733846018562,94.452,96.5992,95.9
2017,BRA,62.2770638073522,16.3905744710145,2.64266069371732,2610.16613569938,65.68,1.16021904257198,2468.0,3532.0,26911.0,159192.0,803846.0,1736.549227,96395709.0,9380502.0,221000000.0,106.1217992,40375700.0,19.7,28900000.0,14.1218,328718.0,1605.82544177505,67.3369,67.6165,67.5
2017,CHE,58.6933781342125,7.22889656702698,32.2946714426094,7582.13596092685,1.704,4.21782178217822,8773.0,4301.0,52490.0,42010.0,216436.0,1581.35236,26732570.0,119231.0,11100000.0,131.1998185,3559360.0,42.1,3920000.0,46.3318,278505.0,32951.9962517038,88.5231,90.876,89.7
2017,CHL,26.8305577583928,5.2553403068867,0.0,4053.47998595604,35.368,3.99638418079096,356.0,82.0,13640.0,31720.0,124316.0,1237.960141,17664974.0,4407502.0,23000000.0,125.28541,3200250.0,17.2,3060000.0,16.501,134062.0,7223.60868130535,80.7228,83.994,82.3
2017,COL,77.4899091826438,7.01311806256307,0.0,1533.06352290717,27.5636340463,1.28501790425641,297.0,259.0,17325.0,23762.0,355039.0,1273.568638,32504898.0,3877937.0,62200000.0,128.6822441,6987650.0,14.5,6330000.0,13.1537,22640.0,470.382151008544,62.4199,62.095,62.3
2017,CRI,76.3934137536321,8.85797305626486,0.0,2065.46599074285,2.44,2.15929203539823,47.0,5.0,6503.0,7902.0,48971.0,10.552031,1822880.0,1489326.0,8840000.0,177.0248638,813641.0,16.6,744000.0,15.1438,5749.0,1170.11864217389,71.6529,71.5061,71.6
2017,DEU,4.00093005753201,4.13386097781476,11.6752814265369,6947.26382648139,27.748404,25.9330878504673,6694.0,39121.0,22561.0,203252.0,955827.0,7901.65234423,114160685.0,15163474.0,110000000.0,132.7695384,44400000.0,53.4,33200000.0,39.9888,2825322.0,34181.2784354313,81.2078,87.6739,84.4
2017,EGY,6.47294293576395,17.2998377440833,0.0,1564.64001326492,77.5,7750.0,1375.0,2063.0,13614.0,17580.0,105464.0,403.828739,11748510.0,6337413.0,103000000.0,101.1482612,6604850.0,6.37,5230000.0,5.04732,3490.0,33.6560530937063,39.8372,49.96,45.0
2017,ESP,7.64164424102188,8.64009922894468,21.0495201758267,5603.21674158884,30.094,27.0629496402878,754.0,21845.0,9281.0,71649.0,579842.0,1078.63356,71598374.0,15929902.0,52500000.0,112.7141001,19587200.0,41.8,14700000.0,31.2965,337663.0,7247.03903373442,83.7483,85.4681,84.6
2017,FIN,21.8769900626453,4.09934392725442,33.2879167098618,15464.1776808236,2.3,2.14953271028037,249.0,200.0,3384.0,6019.0,118856.0,852.01263,12209646.0,1630089.0,7160000.0,129.9894338,378000.0,6.86,1710000.0,31.0435,122966.0,22324.1144951885,86.839,88.1247,87.5
2017,FRA,9.81133284217944,6.86885835192956,70.8897003605354,7220.98472130526,26.946,13.473,1619.0,44127.0,17498.0,252960.0,599256.0,4260.597,68316473.0,5738031.0,69000000.0,107.5983841,38728000.0,59.3,28500000.0,43.6243,991690.0,14819.4761291503,78.9826,82.1569,80.5
2017,GBR,2.59402718794176,7.95248778261501,20.8446813996426,4925.2288780828,8.419,5.80620689655172,2604.0,16665.0,43986.0,132300.0,1182696.0,5915.641,151159067.0,10239674.0,79100000.0,119.7294099,31768000.0,47.9,26000000.0,39.2489,1400176.0,21195.885324026,88.6765,92.2488,90.4
2017,HND,31.5387065944568,29.4148879685675,0.0,737.160931263289,1.607,1.77255680564747,20.0,4.0,4785.0,2292.0,9482.0,0.229947,248964.0,797293.0,8230000.0,85.52647898,491107.0,5.12,238000.0,2.48527,750.0,78.2216607877005,32.9724,30.3702,31.7
2017,HRV,45.9567720937996,14.7291996995744,0.0,4249.01525632039,0.675973,1.79303183023873,658.0,375.0,3951.0,4348.0,26809.0,0.58275,2057804.0,288235.0,4320000.0,102.9365288,1401350.0,34.4,1100000.0,26.8651,60251.0,14908.4217451991,60.5206,74.1735,67.1
2017,IDN,7.30927507463448,8.42849801301641,0.0,877.299165639841,222.635,11.0286322881062,1322.0,2319.0,16191.0,51918.0,892801.0,1052.36048,108393123.0,12076306.0,435000000.0,164.5351584,11053300.0,4.13,6220000.0,2.32504,338925.0,1267.73606423762,30.148,34.5107,32.3
2017,IRN,4.99305933940479,10.9370540463403,2.43669079681378,3178.83474653166,92.95,72.3346303501945,160.0,17818.0,29248.0,329107.0,225399.088,325.668724283288,26858178.78,3091066.0,87000000.0,103.0079578,31069900.0,36.5,8600000.0,10.1144,18208.0,214.144362138063,60.4487,67.5582,64.0
2017,ISL,73.0741241293274,3.07204491111342,0.0,54301.1065812464,0.29,0.170588235294118,609.0,15.0,7482.0,1706.0,50389.0,166.75235,7242611.0,350348.0,401231.0,116.7618266,146213.0,42.6,135000.0,39.1883,19793.0,57638.322655795,98.3993,98.1158,98.3
2017,ISR,0.0,3.52572627597009,0.0,6844.59389668667,1.201,160.133333333333,581.0,1075.0,15739.0,3745.0,50330.0,912.898,6993888.0,2868000.0,10500000.0,126.8464798,3240000.0,38.7,2340000.0,28.0083,60711.0,6967.62420667256,80.2276,83.0105,81.6
2017,ITA,12.8533279248217,6.31004293006118,0.0,5202.18236508364,33.7767055556,18.5077838660822,1991.0,28892.0,11111.0,81926.0,243811.0,1437.245062,26288001.0,10666550.0,83900000.0,139.776512,20700700.0,34.3,16600000.0,27.4653,468800.0,7744.06154123773,59.245,67.1444,63.1
2017,JAM,3.51758793969849,26.290543627227,0.0,1146.04775116096,1.3359867925,12.3439600157073,12.0,128.0,2836.0,2759.0,1181.0,2.83938,151326.0,1560000.0,3090000.0,110.0715146,297027.0,10.5,239000.0,8.49219,401.0,142.412503320591,58.8841,51.1861,55.1
2017,JPN,8.4308962275064,3.76111087975495,3.04566507956338,8190.33330183032,79.3,18.4418604651163,8251.0,24435.0,64178.0,496092.0,1035522.0,10684.574,123898000.0,22795035.0,173000000.0,136.4176676,63954500.0,50.3,40500000.0,31.8991,758209.0,5971.46615001733,89.7307,93.882,91.7
2017,KOR,1.22888780917333,3.2958609669379,26.0346705629976,10734.0048153582,29.197,45.0223592906708,7080.0,60402.0,49264.0,181218.0,499093.92,11511.801211,82818983.0,27420698.0,63700000.0,123.581176,26844700.0,52.1,21200000.0,41.1681,61580.0,1198.94292873955,93.8648,96.2392,95.1
2017,LTU,28.2063529973728,21.8294721757822,0.0,4224.99905423661,0.259,1.67529107373868,563.0,205.0,3880.0,3993.0,12151.0,0.472,1069268.0,472000.0,4360000.0,150.1602369,486895.0,17.2,799000.0,28.2319,36934.0,13058.2523070439,78.1598,77.0046,77.6
2017,LVA,58.1596069579073,6.29398486256805,0.0,3600.46708762218,0.181117561,1.0691709622196,227.0,141.0,3684.0,3434.0,47885.0,2.83108,3441024.0,449712.0,2460000.0,126.0509437,342296.0,17.6,526000.0,27.0886,23206.0,11948.0107586673,79.9758,80.2707,80.1
2017,MAR,4.71212075562653,18.2760386851857,0.0,931.603983841289,10.573,36.4586206896552,1557.0,3714.0,13038.0,17001.0,86735.0,77.93581,8667392.0,4509580.0,43900000.0,123.4247246,2046390.0,5.77,1380000.0,3.89001,10115.0,285.360495928612,58.7989,64.7631,61.8
