year,country,Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Agricultural land (sq. km),Agricultural land (% of land area),Arable land (hectares per person),Arable land (% of land area),Land under cereal production (hectares),Permanent cropland (% of land area),Forest area (sq. km),Forest area (% of land area),Cereal production (metric tons),Crop production index (2014-2016 = 100),Food production index (2014-2016 = 100),Livestock production index (2014-2016 = 100),Cereal yield (kg per hectare),"Access to electricity, rural (% of rural population)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added (% of GDP)",Rural population,Rural population growth (annual %),Rural population (% of total population),Agricultural raw materials imports (% of merchandise imports)
2013,JOR,1.99056715475392,131.0,10566.0,11.901329128182,0.0289045946918902,2.60193737328227,60762.0,0.941653525568822,975.0,1.09822031989187,87914.0,86.82,88.31,92.15,1446.9,97.3,53.385127636,1234509014.08451,3.58301864444177,869109.0,-3.09393886668218,10.875,1.10393381702064
2013,JPN,129.699219903226,244.643699858424,48920.0,13.4211248285322,0.0332535603593707,11.6268861454047,1952515.0,0.823045267489712,249528.0,68.4576131687243,12264625.46,101.07,100.92,100.8,6281.5,100.0,67.2094468614,55600834051.0709,1.06671782970179,11182024.0,-1.02933580263505,8.774,1.70976413605006
2013,KAZ,52.0801131729951,2.88858195525044,2169941.0,80.3771159758492,1.67429138218991,10.8881357187836,15586966.0,0.0487091158276846,32179.455,1.19196410712301,18157040.27,93.93,92.81,93.25,1164.9,100.0,60.7607296614,10656947198.0347,4.50354556962711,7541220.0,1.26669765068494,42.954,0.554877662165933
2013,KOR,73.8485906213297,344.695875116994,17687.0,18.154291462238,0.0296615672289297,15.3531911399421,896782.0,2.20885595220988,63570.0,65.2495227146758,5810450.68,99.72,98.37,96.95,6479.2,100.0,57.6835037387,28770231487.7178,2.09904711367279,9188649.0,0.851157798095521,18.221,1.57130086861625
2013,LBN,45.9937875,278.750227272727,6600.0,64.5161290322581,0.0229827580563273,12.9032258064516,59924.0,12.5122189638319,1391.38,13.6009775171065,178658.66,87.27,89.13,95.17,2981.4,96.8,41.291810842,1854295201.59204,3.9553991560217,701274.0,8.00162086344816,12.21,0.974469137890865
2013,LKA,1381.41899650158,173.985684615385,27400.0,43.6931908786477,0.0631527811513238,20.7303460373146,1261819.0,15.9464200287036,21187.4,33.7863179716154,4837225.0,103.56,102.04,91.88,3833.5,88.5,87.362892013,6101990987.28804,7.9246041166418,16838942.0,-2.80212341081026,81.802,1.2634527368581
2013,LTU,23.5696546597562,109.635887360838,28914.0,46.1332269644994,0.77442219246175,36.5456721180694,1213400.0,0.518548065416833,21802.0,34.7857997606701,4474800.0,80.95,87.76,97.88,3687.8,100.0,11.590218712,1636537175.28461,3.53435810553224,976451.0,-1.38086557107214,33.014,1.87837188721515
2013,MAR,20.3554788060137,63.591781496063,305850.0,68.5301366793637,0.240561832633663,18.2119650459332,5401005.0,3.26462021062066,56806.42,12.7283038315035,9874542.88,101.51,98.4,92.26,1828.3,95.0,87.7768190969,14303484954.6202,12.3583661932506,13616391.0,-0.0873051394844832,40.3,1.77343411982042
2013,MEX,175.43659358334,92.144968209506,994860.0,51.1772422130199,0.190048343394195,11.5697420201137,9805578.0,1.30250263638468,665758.7,34.2477275650094,33210301.0,93.11,94.62,96.3,3386.9,96.8,75.7161928791,40148878420.8446,3.02454277578135,25208364.0,-0.0734724171261567,21.301,1.07248307784582
2013,MMR,273.112807948406,19.5313739324174,125870.0,19.2732896429228,0.214314173357087,16.4941507931647,7966328.0,2.31058982054266,305718.64,46.8118209101488,29045647.27,103.46,98.23,84.89,3646.1,42.7,88.555735908,17799897376.8512,29.5337253604993,35456787.0,0.579188318996936,70.543,0.297746231249964
2013,MYS,289.197053701016,1985.86540426062,80593.0,24.529904124182,0.0266021392733178,2.44315933647847,681399.0,21.2192969106681,192575.92,58.6138852533861,2690153.0,100.55,90.08,89.94,3948.0,98.7,45.6450437318,29461339568.9942,9.11336384538206,8168174.0,-0.681375733653447,27.07,2.11694903713346
2013,NGA,283.905444444444,8.50912693567187,674420.0,73.741543638899,0.199028505158119,39.5643246922933,15888765.0,6.82893123401078,227700.62,25.0008915533011,19617693.18,83.37,84.66,98.47,1234.7,31.6,44.1683366733,107969163747.065,20.7586228322439,97553061.0,1.10929475576351,53.882,2.80684935168524
2013,NLD,13.0819557933535,231.127696456086,18476.0,54.8411991688928,0.0617932221690087,30.8222024339567,203420.0,1.07153457999406,3682.9,10.9317304838231,1755536.0,97.58,93.41,91.73,8630.1,100.0,1.0844094584,16306633285.4902,1.84474290341919,1817063.0,-5.0968101443111,10.813,1.48655547053144
2013,NOR,16.3374583313464,190.81675488465,9871.428,2.70359004539183,0.159025719034661,2.21237990621023,286057.0,0.0081156222002582,121254.0,33.2090866046879,965230.0,78.93,95.62,100.11,3374.3,100.0,30.6801263662,6591148936.17021,1.25303567412594,1001397.0,-0.859192880444019,19.714,1.2478980847208
2013,NZL,211.717430673458,1367.84168190128,111060.0,42.1784208727356,0.123139956326962,2.07739926322586,136106.0,0.269644145683795,98472.14,37.3977972731761,1103220.91,92.74,92.85,93.34,8105.6,100.0,63.8905522637,13427827560.4374,7.03359579376023,612077.0,0.333848052591915,13.779,0.675342588484032
2013,OMN,1.07995181797523,491.72625994695,14195.0,4.58642972536349,0.0098332956433805,0.121809369951535,5623.0,0.0995153473344103,30.0,0.0096930533117932,50873.0,88.42,100.85,126.54,9047.3,100.0,85.844017094,1027308192.45774,1.14226556083793,809646.0,1.72127764551542,21.118,0.403019750886014
2013,PAK,141.21382488133,135.702592714145,362800.0,47.063096720631,0.144356970426738,39.5262557077626,13363900.0,1.05074719800747,39970.52,5.18505085097551,40109711.0,101.08,98.66,98.38,3001.3,84.8,93.9765603707,61321407871.6418,23.7075945934908,135904202.0,1.30934280039938,64.387,4.26171215118811
2013,PHL,647.399506653491,155.875039355993,124690.0,41.8184257302881,0.0547629374157787,18.7476942683704,7309980.0,18.0400442700473,69443.78,23.2899956400711,25817440.51,99.79,98.7,96.2,3531.8,81.9,80.4291449075,35412406693.3224,12.4734251047231,55220235.0,1.52726717432745,54.097,0.66077776954839
2013,POL,77.0421974522293,179.327279466271,144100.0,47.059207733255,0.283699905226566,35.2437869436008,7479452.0,1.34548185885503,93836.0,30.6443290552235,28455154.0,95.65,95.19,94.69,3804.4,100.0,10.0685858256,16719203876.9645,3.22652536867249,15014846.0,0.256828990748737,39.471,1.81134157092203
2013,PRT,143.233367800065,167.589217486012,37011.0,40.4027282294018,0.108872323100764,12.4284429268207,314182.0,8.14364250064407,32880.0,35.893158903643,1362407.0,93.63,94.28,95.11,4336.4,100.0,63.0753776772,4628496679.13884,2.04188706497902,3936962.0,-2.10120852375124,37.648,1.92400872951587
2013,QAT,0.156794425087108,263.157894736842,702.0,6.04651162790698,0.0089228595312315,1.47286821705426,395.0,0.267011197243755,0.0,0.0,2259.0,103.02,97.01,92.6,5719.0,100.0,36.4100600026,190824148.351648,0.0960229515645713,23285.0,3.6830614875963,1.215,0.463726193781229
2013,ROU,66.5636335227598,56.2349645552252,139050.0,60.4486371342868,0.437656843507354,38.0211276789984,5409272.0,1.9214885014998,67465.76,29.3291135938791,20897076.0,101.65,98.45,91.86,3863.2,97.1,17.6846369586,10457382200.3373,5.50972556892124,9205089.0,-0.290958604135462,46.063,1.68409553767066
2013,RUS,10.0918067990174,15.2982761880492,2154940.0,13.1584362579663,0.845926499766303,7.42809828740168,40323672.0,0.109483680336963,8150125.16,49.766073492676,90364970.67,90.73,92.51,94.84,2241.0,100.0,19.9395770393,68627395447.2801,2.99360048776678,37586480.0,0.0224121650220605,26.137,0.941807175667376
2013,SAU,8.2436672973053,82.0958973593605,1732950.0,80.8084732682387,0.111062827821774,1.62170680423689,164474.0,0.105596620908131,9770.0,0.454484134921779,881553.0,120.1,108.09,99.95,5359.8,100.0,83.7338843718,16358933333.3333,2.17000967813139,4767903.0,4.14491876311818,17.26,0.714873889152347
2013,SEN,759.569871034162,12.0060606060606,89680.0,46.5797538046019,0.240685314235464,17.1401859450475,1130646.0,0.353191710382797,83481.6,43.3603074845479,1270937.0,76.12,82.41,98.11,1124.1,31.8,89.9598529082,2596564513.88592,13.7248803755401,7538362.0,2.20968290605052,54.981,1.48530511070206
2013,SVK,44.7854052720567,109.330199764982,18934.0,39.3736483114291,0.251524321252863,28.3147562801531,759838.0,0.432540342705041,19202.14,39.9312510397604,3411961.0,82.1,93.53,117.96,4490.4,100.0,5.1160023795,2056367659.89491,2.07432555568651,2482582.0,0.413205464598542,45.86,1.40501721741466
2013,TGO,9.3306996996997,11.7249924528302,38200.0,70.2334988049274,0.363739084052828,48.7221915793344,1198660.0,3.12557455414598,12299.9,22.614267328553,1306625.0,89.77,92.82,109.9,1090.1,17.1,34.0807174888,1152538039.99656,19.1396404381895,4439676.0,1.7264287763678,60.939,0.842023362502355
2013,THA,2625.95974695408,161.620682733664,228362.654,44.6989868660573,0.248210138220978,33.9334600403218,13080548.0,9.19963201471941,200658.0,39.2761651236078,42040227.0,105.04,105.0,98.46,3214.0,99.0,90.3744808572,47591081510.9578,11.3222153379773,37581560.0,-0.793254596332215,53.807,1.52307163056364
2013,TTO,1.19084390127391,308.0,540.0,10.5263157894737,0.018648964572189,4.87329434697856,3907.0,4.28849902534113,2311.38,45.0561403508772,6292.19,96.14,108.09,112.92,1610.5,100.0,4.3580375783,360905633.399036,1.25707906648061,622957.0,0.704773367415702,46.47,0.414531489967861
2013,TUN,13.5388371465768,40.4135997195934,99430.0,63.9997425334707,0.256072844242279,18.3638002059732,1169000.0,14.6498455200824,6920.2,4.45429969104016,1328220.0,94.44,93.4,91.26,1136.2,99.1,79.6059192352,3879893491.4302,7.96930864809374,3621499.0,0.340687465355063,32.505,1.77754896672146
2013,TUR,177.689979695946,112.381355108389,384230.0,49.9239894494757,0.270185711900873,26.732325922846,11506517.0,4.19942050076011,214114.12,27.8203968140535,37475610.0,99.43,97.81,94.72,3256.9,100.0,85.862923367,63943704852.6921,6.67610812297851,20916991.0,-0.723038631858696,27.469,2.39666139848672
2013,UKR,65.6293401652651,45.5718949263203,415260.0,71.6805910377684,0.710585198139822,56.5784022647242,15552166.0,1.54318856590485,96134.0,16.594282952427,62687581.61,99.56,101.11,105.77,4030.8,100.0,33.0351697499,16558738896.5345,8.69230562102956,14356957.0,-0.478744964830117,31.125,0.988910599805675
2013,URY,2530.93143478261,252.248658837804,143467.0,81.9717746543252,0.689825868066506,13.1853502456862,931600.0,0.222831676379842,18445.2,10.5389098388756,3508600.0,95.74,95.93,96.74,3766.2,100.0,86.6120218579,4671596346.34156,7.61620062705491,172519.0,-1.69892072830416,5.157,2.1276133181794
2013,USA,127.151943147327,135.673483330802,4036270.0,45.4692938992634,0.49216422857908,16.9903285735213,59486800.0,0.310017141445347,3095450.0,33.8395963014708,434308450.0,92.94,95.8,98.78,7300.9,100.0,38.1415333869,222512729000.0,1.31815003575389,59106371.0,-0.265051290084759,18.701,1.00998810438848
2013,VEN,104.733406113709,200.029361538462,215000.0,24.3750354288306,0.0869210614345358,2.94767870302137,921820.0,0.7936058046596,470118.0,53.2983390964231,3693974.0,108.14,107.82,107.51,4007.3,94.7,73.852110155,18188724518.4524,4.90255007324048,3549681.0,1.12109340596384,11.867,0.84899635665057
2013,VNM,216.890356589017,483.857842374042,108528.0,34.6726704451298,0.0709128838070958,20.5196472555451,9074053.0,12.1019530117713,137923.4,44.0639521125592,49231389.27,96.35,95.5,91.87,5425.5,97.8,94.7823966841,32517104119.6282,15.2156122465127,61201152.0,0.183373728649255,67.571,3.29019357063643
2013,ZAF,235.739231664726,67.5,963410.0,79.4178502831612,0.219463521057004,9.89209374407505,3500995.0,0.34045289302525,173048.9,14.2651328425756,14154567.74,101.6,97.4,93.51,4043.0,82.4,62.5161290323,7724469130.17347,1.92684924597199,19797550.0,0.223960102927385,36.207,0.87143659762122
2013,ZWE,368.705035971223,27.6292790138294,162000.0,40.9982618586015,0.285432767453357,9.58984774460385,1724066.0,0.130140881478609,177670.7,45.9275429753134,1152560.07,110.27,111.7,113.02,668.5,18.9,79.806063778,1363954000.0,7.1444794463575,9437739.0,1.67555434466365,67.346,0.396788437909361
2014,AFE,503.229434207674,19.9249609215455,6825399.195,45.9780444690021,0.200242059232245,7.96547689672921,55090517.0,0.723472598756528,4671832.12,31.4706339012314,91080650.59,100.0,100.0,100.0,1653.29581276937,17.6729432536291,83.633270261004,117103353495.778,11.9650929912911,390278088.0,2.0255906782054,66.0403668898769,0.915651798379514
2014,AFW,174.209124910123,8.94271052751245,3566587.601,39.9207438164536,0.251715879106601,11.6531017004614,52658144.0,2.21895959220764,1838300.32,20.3221869203098,64586683.17,100.0,100.0,100.0,1226.52274059071,22.4751322893428,64.7219819532992,171900092235.575,19.1550125164734,227027171.0,1.61964248597822,55.7817215089537,0.713362407677193
2014,ARB,16.8742794539981,50.9728900691091,5218516.355,39.8379996213891,0.145448464352867,4.44714109058266,31966058.0,0.65951962212187,382463.36,2.91945174695356,57495448.51,100.0,100.0,100.0,1798.64359801575,78.3474082879061,86.0063777550587,145790812731.695,5.01749084224684,172480295.0,1.53577960990312,43.0951851082913,0.860483391862312
2014,ARE,1.81786403189164,385.535909090909,3825.0,5.3858068149817,0.0054594363876398,0.619543790481555,181.0,0.54210081667136,3173.0,4.46775556181357,2580.0,90.32,94.36,97.72,14238.4,100.0,53.202280546,2603546715.00292,0.628716004185158,1178693.0,2.56212539586308,14.625,0.277148013773967
2014,ARG,255.653331424965,35.3963305861558,1211889.0,44.1959177327355,0.911482783672424,14.2425068604774,10522262.0,0.365404923465939,293204.0,10.7138185179907,50794075.58,94.16,95.14,98.29,4827.3,100.0,73.928004235,35330279234.9601,6.71270351428559,3709966.0,-0.441749278850136,8.623,0.965200435932843
2014,AUS,383.400136903633,79.6105264969353,3744230.0,48.7383986566523,1.36142134462013,4.16025148718483,17971289.0,0.0451297137575986,1323848.2,17.232446012262,38420401.88,102.87,100.8,100.86,2137.9,100.0,63.3583690987,32606330679.2549,2.22073827026642,3380029.0,0.799422656982681,14.398,0.688624424125627
2014,BEL,23.2839332583427,304.030599755202,13313.0,43.8894932911351,0.0728874873238668,26.934361916065,335211.0,0.735172913988066,6894.14,22.7281838261959,3162852.0,110.25,101.8,97.11,9435.4,100.0,0.9276437848,3854777875.76469,0.716518219283319,242900.0,-1.56609972446087,2.167,1.19318475125473
2014,BGR,114.932737979278,108.803212851406,49770.0,45.8456153279293,0.482562281126998,32.1112748710391,1960700.0,1.16985998526161,38138.0,35.1308032424466,9530421.0,101.26,100.74,100.12,4860.7,90.7,13.5161278321,2605661594.892,4.55871704995626,1903435.0,-1.84302232322154,26.349,1.11062655023067
2014,BLR,16.5389601470971,215.224563324562,86239.0,42.4879171121282,0.599258190308212,27.8958285092106,2428139.0,0.580372758938381,86328.0,42.5317653086864,9033775.0,109.33,101.59,95.47,3720.5,91.9,32.9726288988,5756007863.77285,7.30339170255277,2202165.0,-2.04126695393936,23.307,1.06836540669909
2014,BRA,480.748581786077,285.060535671213,2347174.0,28.0824920377022,0.269360350807084,6.4482049834054,21851934.0,1.05597656894955,5054239.8,60.4708679203746,101402184.0,98.65,98.98,99.96,4640.4,97.9,54.2365062279,106238886301.123,4.32561053879483,29028350.0,-1.1255525261702,14.508,1.001939079543
2014,CAN,26.8909866396442,102.150820361801,579130.0,6.45947450195693,1.07331741155531,4.2419963437989,14171684.0,0.0199652225899244,3471570.1,38.7210445715229,51683501.0,93.45,94.77,97.39,3647.0,100.0,8.4586012912,28649089979.3945,1.58654807741954,6655226.0,0.788680051648467,18.782,0.976408105137819
2014,CEB,71.5784193946493,118.104283182318,518221.4,46.8621980917691,0.353494648547505,33.071969659291,22737955.0,1.21859290802204,378290.6,34.2084078995082,105877821.22,100.0,100.0,100.0,4656.46074237987,98.9863622648892,10.9305406760549,48106926122.2642,3.27829243602739,39194712.0,-0.270864744085827,37.8841534134534,1.55905208002703
2014,CHL,36.0509003021148,288.203208777559,131653.19,17.9555463651867,0.0721527054535623,1.94900824712319,567641.0,0.676573839458154,174219.16,23.4312928024618,3478752.0,96.62,97.59,99.15,6128.4,100.0,89.1996288907,10243887114.0184,3.94662062988525,2268217.0,0.548893977561423,12.697,0.671920286836494
2014,CHN,87.4530852563535,477.579278064343,5244561.0,55.8632629794963,0.0842674179581007,12.3136452727788,95062910.0,1.7063953931159,2083574.76,22.1935229193294,560519000.0,97.36,97.62,99.17,5896.3,100.0,64.5694259012,905459740773.646,8.64349139629661,627502483.0,-2.05726524272071,45.741,3.57063706475021
2014,COL,428.625412698413,699.09048133437,448000.0,40.3785488958991,0.0321268381313528,1.39257232987832,985140.0,1.81247498873366,602692.86,54.3211230283912,3698781.08,95.23,96.69,98.52,3754.6,89.9,70.570843691,20766026770.2095,5.44695721474421,9585494.0,-0.812361402911123,20.585,0.822955496977952
2014,CZE,339.790049843775,162.657292085175,35160.0,45.5322455322455,0.236476764138988,32.2325822325822,1412209.0,0.595700595700596,26661.88,34.5271691271691,8783608.2,104.2,101.46,97.9,6219.8,100.0,2.9401066925,5046465133.08443,2.39269564510297,2801426.0,-0.247282197986171,26.616,1.36032122204441
2014,DEU,58.448435768091,217.69567781616,167250.0,47.9363714531384,0.146562528941438,34.018343364861,6460700.0,0.58182860418458,114170.0,32.7228432215535,52010400.0,107.61,102.97,99.84,8050.3,100.0,2.7521990162,36302612432.1567,0.915391753233484,18472108.0,0.37304552347498,22.81,1.47007976942912
2014,DZA,40.5146746065504,25.504056550727,414310.0,17.3952656461243,0.1905214664924,3.13611057462191,2509193.0,0.407181304424496,19484.0,0.818057386616507,3435535.0,94.93,96.95,100.61,1369.2,97.9,63.8039057634,22477514214.4015,9.40707440856373,11674866.0,-0.10496536939923,29.779,1.58252472798892
2014,EAP,100.025250656209,380.728668076509,7753561.761,48.1558151508642,0.0928356208413589,11.5018297043464,153327687.0,3.98246010531407,4825629.098,30.1861723058996,806665060.17,100.0,100.0,100.0,5261.06098375175,94.3781114253632,74.330713649426,1203005386722.35,9.39441743648838,985560441.0,-1.23470532696155,48.3026989666148,3.10000183339518
2014,EAR,123.445792492604,125.987689024019,13273935.052,39.5784288000232,0.137140384073678,12.729207627006,246043528.0,2.14268094666137,7732699.322,23.2095556579119,805043534.78,100.0,100.0,100.0,3271.96410143899,75.255834515466,87.3570207806828,1053036730627.68,9.77171570669476,1781046233.0,0.70367452764097,56.5986457954425,1.53142761549934
2014,EAS,103.922343250002,338.423412644754,11685842.561,47.5502629293828,0.0999612804355709,9.10632784349071,174567333.0,2.65075385876214,6575875.17,26.9247362823134,866235752.84,98.5739184777165,98.9119775080099,99.5918556849376,4962.1960241519,94.5167020934532,73.1855031457595,1335616865653.88,6.04496198447096,1015727835.0,-1.20578319952213,44.4639407730611,2.11200889360691
2014,ECA,56.2949234206824,67.7499268651048,6202190.1,67.4985722463657,0.447656194980214,17.8656148669916,51082573.0,1.02532605524666,644298.034,10.9089695775458,153590331.52,100.0,100.0,100.0,3006.68723479728,99.6182652387311,80.1729918439948,138488904748.777,7.99697412188757,88819460.5,0.320859842413739,37.5875937131371,1.84885282149152
2014,ECS,51.2944659010965,77.825005550554,8027320.968,29.2139345789141,0.371448689073234,12.3909515409931,152002917.0,0.735773614730349,10539225.082,38.4078003066143,592754061.78,99.9691203619053,99.1480633417672,98.1238726962133,3899.61992917347,99.7143059741719,50.2740057636192,507681118125.45,2.12441551813671,257739777.5,-0.116360045574794,28.5580610031407,1.46560991674927
2014,EGY,44.084829946302,546.968210621205,37151.9,3.73217137977799,0.0270709159997225,2.65225777286654,3291950.0,1.07991360691145,518.64,0.052101059822191,23323608.72,99.07,99.73,102.59,7085.0,99.7,84.8299319728,34647507444.1092,11.3377054875794,55748354.0,2.37095458436477,57.161,3.27388086489782
2014,EMU,87.3246488514087,170.571984381458,1162669.2,43.0327454805402,0.190132694456921,23.8085090979504,33546758.0,3.91140410859075,1045490.21,38.2000880228884,204824934.19,100.0,100.0,100.0,6105.65089448584,100.0,33.1723164560958,211942415745.302,1.54891408031655,82665626.0,-0.498706360575483,24.1209251230393,1.52220393280637
2014,ESP,117.494983061907,151.356084052777,265780.0,53.1336838527818,0.264151613990457,24.5456908098599,6335536.0,9.81587733152076,185500.12,37.0844485316167,20581146.05,94.65,94.5,94.48,3248.5,100.0,66.8472801437,34878459591.3724,2.52697678134345,9590865.0,-1.42183152417785,20.634,1.18224273650465
2014,EST,23082.2994210091,85.3409785932722,9740.0,22.4062571888659,0.497510545473909,15.0448585231194,332900.0,0.0690131124913734,24040.12,55.3027835288705,1221600.0,95.87,97.32,98.52,3669.6,100.0,0.2928889844,842774327.552938,3.11496161660999,417118.0,-0.724501508331837,31.731,2.32108516615803
2014,EUU,89.5329702596963,151.442678010884,1654751.21,41.394354095904,0.225832138256653,25.059667112939,55119399.0,2.97465302038252,1579281.53,39.5064457272347,309340290.39,100.0,100.0,100.0,5612.19301455192,99.6592151752733,29.9424901636336,263142657615.129,1.66917716771313,116581597.0,-0.428591050724975,26.281421772822,1.53577324373713
2014,FCS,138.372475718473,18.491793437794,7432586.71,36.3616692404815,0.241641160012471,10.332269594659,108886999.0,0.97486311622455,4865395.718,23.7863580983674,204752805.88,100.0,100.0,100.0,1880.416351594,29.9955506087024,83.0569121804108,291060292131.847,14.177449762862,510178805.0,1.72605723944719,58.5506986008963,0.634071518951918
2014,FIN,56.9831545501212,92.7441097364174,22671.0,7.46026522754944,0.40845831703748,7.34081411036888,1119000.0,0.0108591924709599,223756.0,73.6305900161243,4130625.78,106.62,101.04,98.1,3691.4,100.0,14.2776858134,6064606080.39214,2.21758033567317,809669.0,0.0768510388002855,14.825,2.43018241303224
2014,FRA,605.539885199805,168.426725431051,287665.0,52.5360830014044,0.276467026732857,33.4816283966783,9605505.0,1.81752767291807,167526.0,30.5951709137131,72801345.0,105.3,102.48,99.19,7579.1,100.0,7.744440781,41818281988.4704,1.46154600121993,13664265.0,-0.774234082404066,20.606,1.17447295956891
2014,GBR,420.293797606094,247.854335445576,172320.0,71.2272144835283,0.0964903756210034,25.7657173562601,3179197.0,0.185177530690696,31358.0,12.9616004629438,24468841.0,104.19,100.68,98.65,7696.5,100.0,14.6007989647,22832521875.3565,0.745014534118938,11392615.0,-0.743876715949527,17.635,1.24898641105134
2014,GEO,15.3154906123101,68.6831232876712,24160.0,34.7675924593467,0.098133738271674,5.25255432436322,186050.0,1.58296157720535,28224.0,40.6159159591308,378206.12,100.78,100.2,99.4,2032.8,100.0,36.4764678956,1653634575.48904,9.2042368072631,1596856.0,-0.838876894745437,42.933,0.74358582474288
2014,GRC,124.663932654666,123.0625,62010.0,48.1070597362296,0.2041788169435,17.2536850271528,994750.0,8.56477889837083,39018.03,30.27,4263956.43,96.69,97.19,101.33,4286.5,100.0,83.5232429162,8265174634.55291,3.53346105430384,2428790.0,-2.21033123353033,22.298,1.07267621709377
2014,HPC,485.925882046399,11.9155423221363,7737969.489,40.1684386055446,0.237257574222455,8.92111441446658,85453652.0,1.26209248478441,5457466.24,28.138905241687,116278323.39,100.0,100.0,100.0,1360.71770268636,19.7617710478386,90.6488788829192,153307793382.768,22.0154157591365,470073826.0,2.21313411361908,65.7657979574815,0.849216809400938
2014,HRV,39.6546777932078,192.147865666134,15085.0,26.954828103781,0.193474006794558,14.5254091916232,497948.0,1.38660567507684,19216.0,34.3363590879851,3001476.94,92.3,94.25,98.5,6027.7,100.0,6.9097949544,1751723130.10393,2.9385340138072,1851938.0,-1.25749146293004,44.077,1.14500534736225
2014,HUN,142.467061264478,112.708236927348,52640.0,57.6813499890423,0.438049360723615,47.3591935130397,2817260.0,1.9833442910366,20579.34,22.5502301117686,16613380.0,102.15,100.22,96.17,5897.0,100.0,11.1564882793,5551151109.55065,3.93604186130972,2937544.0,-1.18543860610644,29.773,1.16969383914165
2014,IBD,95.1069345414486,173.680915481554,25522088.178,35.9448899265898,0.167197405554551,10.8460998416174,428973114.0,1.58747187627201,24007342.534,33.9184341901918,1669742614.74,100.0,100.0,100.0,3892.42401930602,90.1232623055253,77.2571283200786,2164107019662.2,7.84186619655739,2193681930.0,-0.25111036065789,47.3708211835676,2.21870515490683
2014,IBT,98.9496652405951,136.9098566357,35864672.775,37.2974646950329,0.17077717887002,10.9831287753696,584468160.0,1.57814245173589,30830369.876,32.0931432722379,1986011021.87,100.0,100.0,100.0,3397.98457274987,74.6498651502934,79.479032074352,2621219308739.45,8.79089769131207,3214901653.5,0.279501791366556,51.8527609986355,2.16131597219005
2014,IDA,199.116638576177,38.5692510516152,10342584.597,41.0835933337325,0.181341596722704,11.3667006498816,155495046.0,1.5520275172843,6823027.342,26.9837871171042,316268407.13,100.0,100.0,100.0,2033.9460742267,39.9778812399053,90.2134633168307,457108824664.031,20.5850356969342,1021219723.5,1.43861781264619,65.0795380101537,1.27377641630474
2014,IDB,135.011313394311,67.7546222206523,1957083.4,42.9783847050233,0.165584519487137,19.1894404167874,39072738.0,2.35234157615647,1493863.918,32.6151463153663,85652522.77,100.0,100.0,100.0,2192.14104961623,54.785338765048,90.2772152642036,229114149926.035,20.5364631308606,317255479.0,1.2926937100153,59.7084332305156,1.84977171271482
2014,IDN,139.600564304742,332.40135834123,573000.0,27.5581765084668,0.0907765609928737,9.55569557485171,15310019.0,12.1436853635036,959541.6,51.1068915947056,78067426.0,99.7,99.6,94.06,5099.1,94.0,84.4500758365,118805781439.356,13.3367549992146,122617280.0,-0.250090544765019,47.365,2.91488576223048
2014,IDX,488.062785469405,25.6994737453035,8385501.197,40.6644428890767,0.189408759483106,9.63621482847986,116422308.0,1.3749885045871,5329163.424,25.7380633146151,230615884.36,100.0,100.0,100.0,1980.85392262366,32.8266147970819,90.1440883088109,227984970353.927,20.6332005010659,703964244.5,1.50451893602779,67.8293574872023,0.946874903582333
2014,IND,154.546113601489,163.498079418137,1797280.0,60.4495508191538,0.119230145180509,52.6246220389548,100160240.0,4.37240808693693,705616.0,23.732623882093,297113510.0,101.33,99.24,94.94,2966.4,79.4,90.4073587385,342408783047.536,16.7919345145039,887309345.0,0.699395660451649,67.616,1.78765161632445
2014,IRN,75.1672508194525,73.2130230816368,459540.0,28.2141015250866,0.180204067272177,9.01728922615978,8555401.0,1.09899555490066,106919.8,6.56449077826076,17551045.0,98.58,101.02,107.02,2051.5,100.0,92.1757770632,43355028726.4665,9.37842415684426,22144106.0,-0.606818219216245,27.17,2.38109929558675
2014,IRQ,189.89614805603,19.7042342523647,92690.0,21.3508458334869,0.135950532938948,11.4459329967199,3441479.0,0.691040430472119,8250.0,1.90036118379833,7048606.0,144.82,138.3,111.48,2048.1,97.5,91.5,11259539108.0618,4.92940777204755,11053469.0,2.99348028665331,30.242,0.13657366238533
2014,ISR,3.07314174898055,264.226289517471,5377.0,24.8475046210721,0.0365763112090266,13.8863216266174,75847.0,4.4916820702403,1628.0,7.52310536044362,372420.26,102.91,100.25,98.25,4910.1,100.0,53.4997599616,4371912211.68694,1.39192852335134,648712.0,0.999253845504096,7.896,1.03174980624008
2014,ITA,214.141292719594,126.564060642093,131620.0,44.5086196984965,0.110677663806397,22.7514050548157,3392536.0,8.09216889063229,92432.72,31.2570489452789,19396843.8,95.4,95.58,96.02,5717.5,100.0,49.7163245014,41476193036.5097,1.90848213125891,18679287.0,-0.0315058750946158,30.728,2.37109262595226
2014,JOR,1.23838922091602,92.5684210526316,10640.0,11.9846812345123,0.0270140848594869,2.67515206127506,61768.0,0.951790943906285,975.0,1.09822031989187,81280.0,88.57,92.57,99.43,1315.9,97.9,53.4676709381,1462278309.85915,3.96844457372356,879171.0,1.15108690840076,10.0,1.16601757514039
